IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1212,12,27,28,14,1171576,1902339,2007,04/15/2016 08:55:02 AM,41.8874812,-87.64537281,"(41.887481203, -87.645372811)"
1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,531,5,9,50,11,1184369,1831492,2007,04/15/2016 08:55:02 AM,41.69278007,-87.60061105,"(41.692780068, -87.600611049)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1522,15,29,25,26,1140288,1897481,2007,04/15/2016 08:55:02 AM,41.87478108,-87.76039196,"(41.874781084, -87.760391956)"
1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1131,11,24,25,16,1144559,1894608,2007,04/15/2016 08:55:02 AM,41.86681791,-87.74478278,"(41.866817909, -87.744782783)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,211,2,3,35,18,1178509,1881664,2007,04/15/2016 08:55:02 AM,41.83059235,-87.62054334,"(41.830592354, -87.620543343)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1211,12,2,28,6,1162062,1899520,2007,04/15/2016 08:55:02 AM,41.87994962,-87.68038979,"(41.879949617, -87.680389786)"
620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,511,5,9,49,5,1182331,1838134,2007,04/15/2016 08:55:02 AM,41.71105392,-87.60786763,"(41.711053916, -87.607867627)"
1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,2534,25,27,23,16,1149497,1907816,2007,04/15/2016 08:55:02 AM,41.90296777,-87.72631163,"(41.902967774, -87.726311633)"
1110,DECEPTIVE PRACTICE,BOGUS CHECK,GROCERY FOOD STORE,FALSE,FALSE,411,4,8,45,11,1188240,1850626,2007,04/15/2016 08:55:02 AM,41.74519462,-87.58583056,"(41.74519462, -87.58583056)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1124,11,28,27,7,1156412,1899094,2007,04/15/2016 08:55:02 AM,41.87889671,-87.70114744,"(41.878896712, -87.701147438)"
2022,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,FALSE,631,6,8,44,18,1182994,1850464,2007,04/15/2016 08:55:02 AM,41.74487352,-87.60505756,"(41.744873522, -87.605057557)"
890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,6,1177337,1904039,2007,04/15/2016 08:55:02 AM,41.8920174,-87.62416531,"(41.892017399, -87.624165306)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,2531,25,29,25,6,1138406,1909030,2007,04/15/2016 08:55:02 AM,41.90650727,-87.76702211,"(41.906507267, -87.76702211)"
2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,624,6,6,69,18,1181868,1855260,2007,04/15/2016 08:55:02 AM,41.75806034,-87.60903541,"(41.75806034, -87.609035406)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,211,2,2,35,26,1179099,1881500,2007,04/15/2016 08:55:02 AM,41.83012887,-87.61838364,"(41.830128872, -87.61838364)"
2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,724,7,17,68,18,1169831,1859426,2007,04/15/2016 08:55:02 AM,41.76976201,-87.65302887,"(41.769762008, -87.653028868)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2411,24,49,2,14,1159380,1947954,2007,04/15/2016 08:55:02 AM,42.01291101,-87.68890063,"(42.01291101, -87.688900633)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2521,25,31,19,6,1143823,1920393,2007,04/15/2016 08:55:02 AM,41.93758863,-87.7468376,"(41.937588634, -87.746837595)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1513,15,29,25,6,1137730,1899257,2007,04/15/2016 08:55:02 AM,41.87970114,-87.76974118,"(41.879701138, -87.769741177)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1024,10,12,30,18,1155361,1886557,2007,04/15/2016 08:55:02 AM,41.84451499,-87.70534325,"(41.844514992, -87.705343247)"
890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,912,9,14,58,6,1156149,1873744,2007,04/15/2016 08:55:02 AM,41.80933867,-87.70279651,"(41.809338674, -87.702796505)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,2024,20,46,3,18,1168359,1933118,2007,04/15/2016 08:55:02 AM,41.97201049,-87.65629401,"(41.972010492, -87.656294014)"
2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,915,9,16,61,18,1163618,1868555,2007,04/15/2016 08:55:02 AM,41.79494578,-87.67554708,"(41.794945784, -87.675547079)"
1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,TRUE,FALSE,624,6,6,69,14,1181026,1852740,2007,04/15/2016 08:55:02 AM,41.7511646,-87.61219863,"(41.751164599, -87.612198632)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1522,15,29,25,18,1139693,1898787,2007,04/15/2016 08:55:02 AM,41.8783758,-87.76254469,"(41.878375798, -87.762544687)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,623,6,17,69,18,1175515,1854490,2007,04/15/2016 08:55:02 AM,41.75609179,-87.63234134,"(41.756091788, -87.632341337)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,623,6,6,69,14,1177627,1853660,2006,04/15/2016 08:55:02 AM,41.75376669,-87.62462642,"(41.753766688, -87.624626418)"
2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,FALSE,TRUE,2521,25,31,19,26,1143823,1920393,2007,04/15/2016 08:55:02 AM,41.93758863,-87.7468376,"(41.937588634, -87.746837595)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1031,10,22,30,14,1152163,1884970,2007,04/15/2016 08:55:02 AM,41.84022364,-87.71712127,"(41.840223636, -87.71712127)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1913,19,47,5,6,1161728,1923447,2007,04/15/2016 08:55:02 AM,41.945614,-87.68094792,"(41.945613996, -87.680947922)"
2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,1523,15,37,25,18,1140697,1903038,2007,04/15/2016 08:55:02 AM,41.89002269,-87.75875366,"(41.890022694, -87.758753657)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,331,3,5,43,6,1191075,1859403,2007,04/15/2016 08:55:02 AM,41.7692114,-87.5751594,"(41.769211396, -87.575159403)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
840,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,FALSE,FALSE,834,8,18,70,6,1156105,1846713,2007,04/15/2016 08:55:02 AM,41.73516241,-87.70368375,"(41.735162406, -87.703683752)"
2027,NARCOTICS,POSS: CRACK,SIDEWALK,FALSE,FALSE,624,6,6,69,18,1181686,1852760,2007,04/15/2016 08:55:02 AM,41.75120428,-87.60977947,"(41.751204276, -87.609779467)"
2820,OTHER OFFENSE,TELEPHONE THREAT,CHA APARTMENT,FALSE,TRUE,1812,18,43,7,26,1170603,1914380,2007,04/15/2016 08:55:02 AM,41.92054376,-87.64859298,"(41.920543756, -87.648592978)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,614,6,18,71,17,1164857,1847294,2007,04/15/2016 08:55:02 AM,41.73657658,-87.67160345,"(41.73657658, -87.671603451)"
2027,NARCOTICS,POSS: CRACK,RESTAURANT,FALSE,FALSE,512,5,34,49,18,1176839,1834173,2007,04/15/2016 08:55:02 AM,41.70030959,-87.62809922,"(41.700309589, -87.628099219)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1422,14,26,23,18,1153813,1908781,2007,04/15/2016 08:55:02 AM,41.90553092,-87.71043231,"(41.905530922, -87.710432305)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1832,18,42,8,6,1176117,1905725,2007,04/15/2016 08:55:02 AM,41.89667145,-87.62859492,"(41.896671452, -87.628594922)"
1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,2523,25,31,20,14,1146377,1918247,2007,04/15/2016 08:55:02 AM,41.93165148,-87.73750591,"(41.931651484, -87.737505905)"
560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1624,16,38,15,23,1134573,1928164,2007,04/15/2016 08:55:02 AM,41.9590817,-87.78064937,"(41.959081697, -87.780649372)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2027,NARCOTICS,POSS: CRACK,STREET,FALSE,FALSE,522,5,34,53,18,1177671,1827615,2007,04/15/2016 08:55:02 AM,41.68229474,-87.62525016,"(41.682294742, -87.625250163)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,611,6,18,71,26,1163399,1853260,2007,04/15/2016 08:55:02 AM,41.75297882,-87.67677834,"(41.752978819, -87.676778338)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ABANDONED BUILDING,FALSE,FALSE,512,5,34,49,18,1177482,1834509,2007,04/15/2016 08:55:02 AM,41.70121715,-87.62573471,"(41.701217148, -87.625734707)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,411,4,8,45,26,1185571,1853353,2007,04/15/2016 08:55:02 AM,41.75274099,-87.5955244,"(41.752740991, -87.595524399)"
530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,631,6,8,44,22,1183998,1850556,2007,04/15/2016 08:55:02 AM,41.7451026,-87.60137593,"(41.745102603, -87.601375929)"
2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,FALSE,FALSE,511,5,9,49,18,1178519,1838354,2007,04/15/2016 08:55:02 AM,41.71174491,-87.62182126,"(41.711744912, -87.621821258)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,523,5,34,53,18,1173227,1823129,2007,04/15/2016 08:55:02 AM,41.6700835,-87.6416496,"(41.670083502, -87.641649599)"
1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,TRUE,FALSE,634,6,21,49,26,1177762,1841949,2007,04/15/2016 08:55:02 AM,41.7216272,-87.62448518,"(41.721627204, -87.624485177)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1024,10,22,30,14,1153093,1887465,2007,04/15/2016 08:55:02 AM,41.84705186,-87.71364246,"(41.847051861, -87.713642459)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1323,12,27,24,6,1170401,1905261,2007,04/15/2016 08:55:02 AM,41.89552513,-87.64960223,"(41.895525128, -87.649602231)"
454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,1523,15,28,25,17,1139264,1901465,2007,04/15/2016 08:55:02 AM,41.88573239,-87.76405468,"(41.885732394, -87.764054679)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1212,12,42,28,14,1173039,1902810,2007,04/15/2016 08:55:02 AM,41.88874134,-87.6399863,"(41.888741344, -87.639986301)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,634,6,6,49,14,1177935,1843153,2007,04/15/2016 08:55:02 AM,41.72492723,-87.62381517,"(41.724927226, -87.623815165)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,522,5,34,49,18,1177950,1830039,2007,04/15/2016 08:55:02 AM,41.68894026,-87.62415582,"(41.68894026, -87.62415582)"
1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,FALSE,FALSE,1831,18,42,8,11,1175075,1902775,2007,04/15/2016 08:55:02 AM,41.88859992,-87.63251047,"(41.888599915, -87.632510468)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,632,6,6,44,17,1178680,1847013,2007,04/15/2016 08:55:02 AM,41.73550267,-87.62096922,"(41.735502667, -87.620969222)"
610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,123,1,42,32,5,1177003,1899949,2007,04/15/2016 08:55:02 AM,41.88080179,-87.62551582,"(41.880801792, -87.625515824)"
610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2031,20,40,4,5,1156806,1932812,2007,04/15/2016 08:55:02 AM,41.97141349,-87.69878455,"(41.971413488, -87.698784553)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1832,18,42,8,14,1176209,1906275,2007,04/15/2016 08:55:02 AM,41.8981786,-87.62824042,"(41.898178604, -87.628240424)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,612,6,17,71,17,1170305,1854247,2007,04/15/2016 08:55:02 AM,41.75553987,-87.65144188,"(41.755539871, -87.651441881)"
3960,INTIMIDATION,INTIMIDATION,RESIDENCE,FALSE,TRUE,524,5,34,53,26,1168798,1826246,2007,04/15/2016 08:55:02 AM,41.6787335,-87.65776986,"(41.6787335, -87.657769856)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2514,25,31,19,26,1139865,1918968,2007,04/15/2016 08:55:02 AM,41.93375167,-87.76141909,"(41.933751672, -87.761419085)"
1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,FALSE,FALSE,312,3,20,69,26,1180046,1861722,2007,04/15/2016 08:55:02 AM,41.77583464,-87.61551514,"(41.775834643, -87.615515144)"
890,THEFT,FROM BUILDING,APARTMENT,FALSE,TRUE,632,6,6,44,6,1183105,1846661,2007,04/15/2016 08:55:02 AM,41.73443509,-87.60476881,"(41.73443509, -87.604768811)"
2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,TRUE,FALSE,1114,11,28,26,18,1148853,1901134,2007,04/15/2016 08:55:02 AM,41.88464414,-87.72885011,"(41.884644137, -87.728850109)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,413,4,8,47,26,1184168,1843959,2007,04/15/2016 08:55:02 AM,41.72699574,-87.60095873,"(41.726995738, -87.600958727)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,633,6,8,44,17,1183165,1844381,2007,04/15/2016 08:55:02 AM,41.72817711,-87.60461972,"(41.728177114, -87.604619718)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,2512,25,36,18,26,1131297,1916963,2007,04/15/2016 08:55:02 AM,41.92840224,-87.79295314,"(41.928402236, -87.792953137)"
1340,CRIMINAL DAMAGE,TO STATE SUP PROP,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,222,2,4,38,14,1182327,1876462,2007,04/15/2016 08:55:02 AM,41.81622991,-87.60669654,"(41.816229907, -87.606696541)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,333,3,7,43,26,1192817,1856740,2007,04/15/2016 08:55:02 AM,41.76186161,-87.56886092,"(41.761861606, -87.568860923)"
890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,622,6,21,44,6,1176740,1847273,2007,04/15/2016 08:55:02 AM,41.73625998,-87.62806878,"(41.736259984, -87.628068782)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1634,16,45,15,14,1142730,1925794,2007,04/15/2016 08:55:02 AM,41.95242993,-87.75071969,"(41.952429927, -87.750719693)"
2027,NARCOTICS,POSS: CRACK,SIDEWALK,FALSE,FALSE,524,5,34,53,18,1174455,1825769,2007,04/15/2016 08:55:02 AM,41.67730095,-87.63707719,"(41.677300954, -87.637077185)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,TRUE,FALSE,1423,14,26,24,18,1155756,1910194,2007,04/15/2016 08:55:02 AM,41.90936938,-87.70325685,"(41.909369378, -87.703256853)"
860,THEFT,RETAIL THEFT,APPLIANCE STORE,FALSE,FALSE,833,8,13,65,6,1150850,1860085,2007,04/15/2016 08:55:02 AM,41.77196134,-87.7225884,"(41.771961338, -87.722588404)"
1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,FALSE,FALSE,623,6,17,44,10,1175574,1852569,2007,04/15/2016 08:55:02 AM,41.75081901,-87.63218249,"(41.750819013, -87.632182489)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2211,22,19,74,26,1152333,1836041,2007,04/15/2016 08:55:02 AM,41.70595138,-87.71778254,"(41.705951375, -87.71778254)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,624,6,6,44,14,1182272,1852504,2007,04/15/2016 08:55:02 AM,41.75048824,-87.60764,"(41.750488241, -87.607640001)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,532,5,9,53,18,1178331,1827940,2007,04/15/2016 08:55:02 AM,41.68317168,-87.62282438,"(41.683171679, -87.622824377)"
2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1414,14,35,22,26,1155776,1915256,2007,04/15/2016 08:55:02 AM,41.92325952,-87.70304672,"(41.923259519, -87.703046719)"
841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,2522,25,31,20,6,1147175,1915606,2007,04/15/2016 08:55:02 AM,41.92438908,-87.73464112,"(41.92438908, -87.734641123)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1912,19,47,5,6,1162114,1929222,2007,04/15/2016 08:55:02 AM,41.96145282,-87.67936715,"(41.961452823, -87.679367149)"
1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,TRUE,1332,12,2,28,17,,,2003,08/17/2015 03:03:40 PM,,,
890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,411,4,8,45,6,1188362,1850609,2007,04/15/2016 08:55:02 AM,41.74514506,-87.58538408,"(41.745145062, -87.58538408)"
479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,1313,12,26,24,19,1162724,1904009,2007,04/15/2016 08:55:02 AM,41.89225396,-87.6778331,"(41.89225396, -87.6778331)"
820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1432,14,32,22,6,1160684,1914179,2007,04/15/2016 08:55:02 AM,41.92020375,-87.68504288,"(41.920203748, -87.685042879)"
620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1311,12,26,24,5,1157198,1906753,2007,04/15/2016 08:55:02 AM,41.89989779,-87.69805318,"(41.899897793, -87.698053179)"
1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1413,14,35,22,11,1153666,1915991,2007,04/15/2016 08:55:02 AM,41.92531872,-87.71078004,"(41.925318715, -87.710780038)"
1661,GAMBLING,GAME/DICE,SIDEWALK,FALSE,FALSE,522,5,34,49,19,1177332,1830687,2007,04/15/2016 08:55:02 AM,41.69073241,-87.62639882,"(41.690732407, -87.626398817)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1224,12,2,28,14,1164821,1894432,2007,04/15/2016 08:55:02 AM,41.86592967,-87.6704034,"(41.865929665, -87.670403401)"
890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1931,19,32,7,6,1166233,1916255,2007,04/15/2016 08:55:02 AM,41.92578349,-87.66459543,"(41.925783492, -87.664595427)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,FALSE,FALSE,512,5,34,49,18,1176362,1833981,2007,04/15/2016 08:55:02 AM,41.69979342,-87.62985154,"(41.699793418, -87.629851542)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2534,25,37,23,17,1147478,1908115,2007,04/15/2016 08:55:02 AM,41.90382723,-87.7337202,"(41.903827225, -87.733720198)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2123,2,4,39,6,1186316,1874114,2007,04/15/2016 08:55:02 AM,41.80969334,-87.59213853,"(41.809693341, -87.592138525)"
545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA PLATFORM,TRUE,FALSE,1722,17,45,16,23,1144882,1928851,2007,04/15/2016 08:55:02 AM,41.96077817,-87.74273134,"(41.960778173, -87.742731337)"
2027,NARCOTICS,POSS: CRACK,STREET,FALSE,FALSE,522,5,34,53,18,1177020,1827939,2007,04/15/2016 08:55:02 AM,41.6831985,-87.62762348,"(41.683198504, -87.62762348)"
560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,321,3,20,42,23,1182361,1861107,2007,04/15/2016 08:55:02 AM,41.77409369,-87.60704769,"(41.774093686, -87.607047693)"
1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1833,18,42,8,11,1177311,1905834,2007,04/15/2016 08:55:02 AM,41.89694356,-87.62420631,"(41.896943556, -87.624206307)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,523,5,34,53,18,1173227,1823129,2007,04/15/2016 08:55:02 AM,41.6700835,-87.6416496,"(41.670083502, -87.641649599)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2032,20,47,4,6,1162349,1931889,2007,04/15/2016 08:55:02 AM,41.96876627,-87.67842821,"(41.968766268, -87.678428214)"
1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,2211,22,19,74,11,1156997,1836162,2007,04/15/2016 08:55:02 AM,41.70619067,-87.70069985,"(41.706190666, -87.70069985)"
890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,634,6,21,49,6,1177935,1843153,2007,04/15/2016 08:55:02 AM,41.72492723,-87.62381517,"(41.724927226, -87.623815165)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2213,22,21,73,14,1169331,1838794,2007,04/15/2016 08:55:02 AM,41.71315576,-87.65545739,"(41.713155757, -87.655457385)"
820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1631,16,36,17,6,1123833,1921309,2007,04/15/2016 08:55:02 AM,41.94045403,-87.82028579,"(41.940454031, -87.820285787)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1233,12,25,31,6,1169798,1891838,2007,04/15/2016 08:55:02 AM,41.8587046,-87.65220813,"(41.858704603, -87.65220813)"
2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,FALSE,FALSE,511,5,9,49,26,1178057,1837166,2007,04/15/2016 08:55:02 AM,41.70849534,-87.62354908,"(41.708495341, -87.623549075)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,FALSE,FALSE,532,5,9,53,18,1178981,1825999,2007,04/15/2016 08:55:02 AM,41.67783055,-87.62050376,"(41.677830552, -87.620503762)"
890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1432,14,32,22,6,1165153,1914764,2007,04/15/2016 08:55:02 AM,41.92171514,-87.66860634,"(41.921715143, -87.668606344)"
841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,2422,24,49,1,6,1163061,1949353,2007,04/15/2016 08:55:02 AM,42.01667305,-87.6753168,"(42.016673054, -87.675316797)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,2525,25,26,22,17,1151700,1913710,2007,04/15/2016 08:55:02 AM,41.91909839,-87.71806423,"(41.919098393, -87.718064234)"
2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1623,16,45,11,26,1140648,1932420,2007,04/15/2016 08:55:02 AM,41.97065084,-87.75820981,"(41.97065084, -87.758209807)"
